Review_ID,Review,Sentiment,Product_Category,Rating
889,The product arrived quickly and was exactly as described. Highly recommended.,Positive,Sports,4
890,The product matches the description and is fairly average. The experience was acceptable.,Neutral,Kitchen,2
891,It arrived on time and appears to work normally. Delivery was normal.,Neutral,Shoes,2
892,I am disappointed with this product. The quality is very poor. The delivery was also disappointing.,Negative,Home Appliances,1
893,The product is neither very good nor very bad. It could be improved.,Neutral,Mobile Accessories,2
894,I am satisfied with the quality and the overall experience. Highly recommended.,Positive,Furniture,4
895,The quality is acceptable for the price. It is suitable for basic use.,Neutral,Home Appliances,2
896,The product stopped working after a few days. Not recommended. I would not purchase it again.,Negative,Mobile Accessories,1
897,I am satisfied with the quality and the overall experience. I would purchase it again.,Positive,Shoes,4
898,The product is okay and works as expected. Delivery was normal.,Neutral,Home Appliances,2
899,"The product is comfortable, reliable, and worth the money. I would purchase it again.",Positive,Furniture,5
900,Great product for the price. Very useful and easy to use. I am very satisfied.,Positive,Home Appliances,5
901,I am satisfied with the quality and the overall experience. The delivery was also good.,Positive,Furniture,5
902,Very happy with my purchase. The product feels durable and reliable. It is worth the price.,Positive,Clothing,4
903,The product stopped working after a few days. Not recommended. I would not purchase it again.,Negative,Clothing,2
904,Very happy with my purchase. The product feels durable and reliable. It is worth the price.,Positive,Clothing,4
905,It arrived on time and appears to work normally. The experience was acceptable.,Neutral,Mobile Accessories,2
906,The quality is acceptable for the price. Delivery was normal.,Neutral,Home Appliances,2
907,Excellent quality and amazing performance. Highly recommended. I would purchase it again.,Positive,Clothing,4
908,The product is neither very good nor very bad. Delivery was normal.,Neutral,Sports,2
909,This product exceeded my expectations. I would definitely buy it again. The delivery was also good.,Positive,Sports,4
910,I am satisfied with the quality and the overall experience. It is worth the price.,Positive,Furniture,5
911,Very bad quality and definitely not worth the money. The delivery was also disappointing.,Negative,Books,2
912,The product arrived damaged and did not work properly. It needs major improvement.,Negative,Electronics,1
913,The product has several problems and does not work as advertised. The delivery was also disappointing.,Negative,Kitchen,1
914,"Overall, the experience was okay. I may consider other options next time.",Neutral,Furniture,2
915,Excellent quality and amazing performance. Highly recommended. Highly recommended.,Positive,Mobile Accessories,4
916,It is an average product. Nothing particularly impressive. It could be improved.,Neutral,Beauty,3
917,Very bad quality and definitely not worth the money. It needs major improvement.,Negative,Clothing,1
918,Waste of money. The product did not meet my expectations. The delivery was also disappointing.,Negative,Furniture,1
919,"It is a decent purchase, but I expected slightly more. Delivery was normal.",Neutral,Shoes,3
920,"The product is comfortable, reliable, and worth the money. It is worth the price.",Positive,Beauty,4
921,I am disappointed with this product. The quality is very poor. It needs major improvement.,Negative,Beauty,2
922,Fantastic product with good build quality and smooth performance. I would purchase it again.,Positive,Electronics,5
923,The product has several problems and does not work as advertised. I regret buying it.,Negative,Furniture,1
924,The product arrived quickly and was exactly as described. I am very satisfied.,Positive,Kitchen,5
925,I am disappointed with this product. The quality is very poor. It needs major improvement.,Negative,Mobile Accessories,1
926,"Overall, the experience was okay. The experience was acceptable.",Neutral,Sports,2
927,"Overall, the experience was okay. It is suitable for basic use.",Neutral,Mobile Accessories,3
928,"The product does its basic job, but there is room for improvement. Delivery was normal.",Neutral,Electronics,2
929,I absolutely love this product. The quality is excellent and it works perfectly. The delivery was also good.,Positive,Mobile Accessories,4
930,The product arrived damaged and did not work properly. I regret buying it.,Negative,Beauty,2
931,"The product is comfortable, reliable, and worth the money. I would purchase it again.",Positive,Beauty,5
932,It is an average product. Nothing particularly impressive. The experience was acceptable.,Neutral,Beauty,3
933,It arrived on time and appears to work normally. I may consider other options next time.,Neutral,Furniture,2
934,"The product does its basic job, but there is room for improvement. The experience was acceptable.",Neutral,Books,2
935,I would not recommend this product to anyone. It needs major improvement.,Negative,Mobile Accessories,1
936,The product matches the description and is fairly average. Delivery was normal.,Neutral,Books,3
937,The product is okay and works as expected. It could be improved.,Neutral,Beauty,2
938,"The product does its basic job, but there is room for improvement. It could be improved.",Neutral,Furniture,3
939,"Overall, the experience was okay. The experience was acceptable.",Neutral,Shoes,2
940,It arrived on time and appears to work normally. The experience was acceptable.,Neutral,Sports,3
941,The performance is poor and the product feels cheaply made. Customer support did not help much.,Negative,Beauty,1
942,The product arrived quickly and was exactly as described. I would purchase it again.,Positive,Electronics,5
